Time,Time Code,Country Name,Country Code,GDP per capita growth (annual %),"GDP per capita, PPP (current international $)",CO2 emissions (metric tons per capita),CO2 emissions (kg per PPP $ of GDP),"Life expectancy at birth, total (years)","Life expectancy at birth, male (years)","Life expectancy at birth, female (years)",CO2 intensity (kg per kg of oil equivalent energy use),Coverage of social protection and labor programs (% of population),Adequacy of social protection and labor programs (% of total welfare of beneficiary households),CPIA social protection rating (1=low to 6=high),Adjusted savings: carbon dioxide damage (% of GNI),"Intentional homicides (per 100,000 people)","Internally displaced persons, total displaced by conflict and violence (number of people)",CPIA quality of public administration rating (1=low to 6=high),Proportion of people living below 50 percent of median income (%),Multidimensional poverty headcount ratio (% of total population),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from solid fuel consumption (kt),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),Total greenhouse gas emissions (kt of CO2 equivalent)
2020,YR2020,Caribbean small states,CSS,-9.679789926,15873.37712,..,..,72.57920388,69.77738959,75.46718843,..,..,..,3.4,2.33276687,..,..,3.4,..,..,..,..,..,3.9,3.6,..
2020,YR2020,Arab World,ARB,-6.43927644,13914.58349,..,..,70.92335959,68.93622289,73.11271122,..,..,..,2.75,3.016831603,..,..,2.25,..,..,..,..,..,2.25,2.5,..
2020,YR2020,Africa Western and Central,AFW,-3.426405394,4174.504565,..,..,57.22637273,56.13102263,58.34623979,..,..,..,3.025,1.219435063,..,6874400,2.9,..,..,..,..,..,2.925,3.375,..
2020,YR2020,Africa Eastern and Southern,AFE,-5.57161969,3621.058106,..,..,63.31385599,60.8174802,65.83646047,..,..,..,2.894736842,2.666276435,..,14903500,2.736842105,..,..,..,..,..,2.5,3.131578947,..
2021,YR2021,Afghanistan,AFG,-22.96529586,1665.805842,..,..,61.982,58.915,65.279,..,..,..,..,1.222124437,4.022497858,4314000,..,..,..,..,..,..,..,..,..
2021,YR2021,Albania,ALB,9.526027041,15814.41157,..,..,76.463,74.087,79.173,..,..,..,..,1.236035429,2.311968641,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Algeria,DZA,1.798419729,12128.27499,..,..,76.377,74.879,77.959,..,..,..,..,4.910247526,1.573182343,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Angola,AGO,-2.050716696,6491.125578,..,..,61.643,59.029,64.307,..,..,..,..,1.713652226,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Argentina,ARG,9.357175859,23649.6703,..,..,75.39,72.182,78.647,..,..,..,..,1.574787712,4.622678556,..,..,18.8,..,..,..,..,..,..,..
2021,YR2021,Armenia,ARM,6.254220068,15592.48736,..,..,72.043,66.554,77.35,..,..,..,..,1.950752865,2.185617312,840,..,6.3,..,..,..,..,..,..,..
2021,YR2021,Aruba,ABW,17.22530032,42698.35987,..,..,74.626,71.798,77.315,..,..,..,..,1.895811269,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Australia,AUS,2.105711229,55947.05223,..,..,83.3,81.3,85.4,..,..,..,..,1.103295953,0.744567483,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Austria,AUT,4.102317176,59552.65428,..,..,81.23902439,78.8,83.8,..,..,..,..,0.567822672,0.728529507,..,..,..,17.3,..,..,..,..,..,..
2021,YR2021,Azerbaijan,AZE,5.135158571,15854.55084,..,..,69.366,65.646,73.287,..,..,..,..,3.1359323,1.910211896,655000,..,..,..,..,..,..,..,..,..
2021,YR2021,Bahrain,BHR,3.21765878,54256.77143,..,..,78.76,77.757,80.018,..,..,..,..,..,0.068340298,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Bangladesh,BGD,5.716645098,6493.809393,..,..,72.381,70.599,74.267,..,..,..,3.5,1.033359942,..,427000,2,..,..,..,..,..,2.5,3,..
2021,YR2021,Belarus,BLR,2.73401499,21698.57409,..,..,72.37068293,67.298,77.697,..,..,..,..,3.928965232,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Belgium,BEL,5.636308193,59387.88027,..,..,81.8902439,79.5,84.4,..,..,..,..,0.670136921,1.076526432,..,..,..,18.8,..,..,..,..,..,..
2021,YR2021,Bhutan,BTN,3.420910534,11983.31697,..,..,71.815,70.141,73.773,..,..,..,3,2.031221591,..,..,4,..,..,..,..,..,4.5,4,..
2021,YR2021,Bolivia,BOL,4.846972481,8846.081965,..,..,63.63,60.879,66.8,..,..,..,..,2.475243316,3.493530181,..,..,17.4,..,..,..,..,..,..,..
2021,YR2021,Bosnia and Herzegovina,BIH,9.106163704,17492.93011,..,..,75.3,73.108,77.53,..,..,..,..,4.113125952,0.978311148,92000,..,..,..,..,..,..,..,..,..
2021,YR2021,Botswana,BWA,9.56201765,16304.15336,..,..,61.141,58.691,63.594,..,..,..,..,2.23891251,10.54696238,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Brazil,BRA,4.067872349,16031.08617,..,..,72.75,69.56,76.009,..,..,..,..,1.265038059,..,21000,..,22.2,..,..,..,..,..,..,..
2021,YR2021,Brunei Darussalam,BRN,-2.396821442,66055.2483,..,..,74.642,72.602,76.881,..,..,..,..,2.238631088,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Bulgaria,BGR,8.515249594,28113.05118,..,..,71.51463415,68.1,75.1,..,..,..,..,2.078596216,1.277979862,..,..,..,31.7,..,..,..,..,..,..
2021,YR2021,Burkina Faso,BFA,4.110140346,2394.705365,..,..,59.27,57.474,60.99,..,..,..,3,1.397855537,..,1580000,3,..,..,..,..,..,3.5,4,..
2021,YR2021,Burundi,BDI,-0.889127327,774.5428909,..,..,61.663,59.711,63.609,..,..,..,3,1.380095617,..,19000,2.5,..,..,..,..,..,1.5,3.5,..
2021,YR2021,Cambodia,KHM,1.832958016,4783.903614,..,..,69.584,66.819,72.291,..,..,..,2.5,3.304929063,..,..,2.5,..,..,..,..,..,2,3,..
2021,YR2021,Cameroon,CMR,0.953583607,4065.31161,..,..,60.333,58.69,62.018,..,..,..,3,0.993343952,..,909000,3,..,..,..,..,..,3,3.5,..
2021,YR2021,Canada,CAN,3.969874711,52712.24896,..,..,82.59660976,80.621,84.671,..,..,..,..,1.281305455,2.065259474,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Central African Republic,CAF,-1.210279564,920.0784701,..,..,53.895,51.645,56.303,..,..,..,2,0.470567022,..,692000,2.5,..,..,..,..,..,2.5,2.5,..
2021,YR2021,Chad,TCD,-4.276978783,1566.041161,..,..,52.525,50.845,54.283,..,..,..,3,0.952247661,..,392000,2.5,..,..,..,..,..,2,3,..
2021,YR2021,Channel Islands,CHI,..,..,..,..,81.232,79.115,83.355,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Chile,CHL,10.56335959,28367.93577,..,..,78.944,76.472,81.437,..,..,..,..,1.440700978,3.632038675,..,..,..,..,..,..,..,..,..,..
2021,YR2021,China,CHN,8.01334526,19338.23408,..,..,78.211,75.463,81.155,..,..,..,..,2.745800376,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Colombia,COL,9.418278806,16884.67928,..,..,72.83,69.404,76.442,..,..,..,..,1.18990113,27.48436513,5235000,..,20.7,16,..,..,..,..,..,..
2021,YR2021,Comoros,COM,0.190939004,3546.843502,..,..,63.417,61.245,65.827,..,..,..,2.5,1.260750877,..,..,2,..,..,..,..,..,2,3,..
2021,YR2021,"Congo, Dem. Rep.",COD,2.832379325,1179.499142,..,..,59.193,56.953,61.521,..,..,..,2.5,0.26726637,..,5339000,3,..,..,..,..,..,2,3.5,..
2021,YR2021,"Congo, Rep.",COG,-4.439489192,3553.287985,..,..,63.519,62.124,64.935,..,..,..,3,2.543779844,..,57000,2.5,..,..,..,..,..,2,2.5,..
2021,YR2021,Costa Rica,CRI,6.935585392,22526.43573,..,..,77.023,74.418,79.811,..,..,..,..,0.614679542,11.40870985,..,..,19.6,..,..,..,..,..,..,..
2021,YR2021,Cote d'Ivoire,CIV,4.441855285,5850.051925,..,..,58.598,57.4,59.941,..,..,..,3,0.772367089,..,302000,3,..,..,..,..,..,3.5,3.5,..
2021,YR2021,Croatia,HRV,17.38397087,34543.72213,..,..,76.42439024,73.4,79.6,..,..,..,..,1.044796556,0.812780756,..,..,..,20.9,..,..,..,..,..,..
2021,YR2021,Cuba,CUB,1.652817152,..,..,..,73.683,71.245,76.359,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Curacao,CUW,5.995959808,22832.19418,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Cyprus,CYP,5.649950249,44393.76172,..,..,81.203,79.209,83.204,..,..,..,..,1.223368828,1.285979289,242000,..,..,17.3,..,..,..,..,..,..
2021,YR2021,Czechia,CZE,5.437410893,45719.0388,..,..,77.37317073,74.3,80.6,..,..,..,..,1.46169789,0.447161218,..,..,..,10.7,..,..,..,..,..,..
2021,YR2021,Denmark,DNK,4.402231182,64688.59555,..,..,81.40487805,79.6,83.3,..,..,..,..,0.294516624,0.80283685,..,..,..,17.3,..,..,..,..,..,..
2021,YR2021,Djibouti,DJI,3.352383544,5397.679018,..,..,62.305,59.728,65.019,..,..,..,3.5,0.45085326,..,..,3.5,..,..,..,..,..,3,2.5,..
2021,YR2021,Dominica,DMA,6.067575016,11950.55716,..,..,72.814,69.725,76.301,..,..,..,3,1.184955337,13.80977041,..,3.5,..,..,..,..,..,4,3.5,..
2021,YR2021,Dominican Republic,DOM,11.07827631,20462.51713,..,..,72.615,69.298,76.291,..,..,..,..,1.364576548,10.54158423,..,..,12.9,..,..,..,..,..,..,..
2021,YR2021,Ecuador,ECU,3.010378163,11720.64464,..,..,73.67,70.26,77.462,..,..,..,..,1.579071774,14.02425488,..,..,18.4,39.2,..,..,..,..,..,..
2021,YR2021,"Egypt, Arab Rep.",EGY,1.627318692,12706.40445,..,..,70.221,67.935,72.608,..,..,..,..,3.008770928,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,El Salvador,SLV,9.904091117,9981.88602,..,..,70.748,66.078,75.149,..,..,..,..,1.279853983,18.16549846,..,..,17,..,..,..,..,..,..,..
2021,YR2021,Estonia,EST,7.899032598,42391.73005,..,..,76.74146341,72.4,81.3,..,..,..,..,1.152944179,1.956798407,..,..,..,22.2,..,..,..,..,..,..
2021,YR2021,Ethiopia,ETH,2.921685518,2547.716814,..,..,64.975,61.91,68.285,..,..,..,3.5,0.885060059,..,3589000,4,..,..,..,..,..,3,3,..
2021,YR2021,Fiji,FJI,-5.541402213,11380.5695,..,..,67.114,65.426,68.877,..,..,..,3.5,1.484953003,..,..,3.5,..,..,..,..,..,3.5,4,..
2021,YR2021,Finland,FIN,2.759998674,55217.28456,..,..,81.93414634,79.3,84.7,..,..,..,..,0.555248773,..,..,..,..,14.2,..,..,..,..,..,..
2021,YR2021,France,FRA,6.535119983,51009.35185,..,..,82.32439024,79.3,85.5,..,..,..,..,0.415328182,1.137429995,..,..,..,19.3,..,..,..,..,..,..
2021,YR2021,Gabon,GAB,-0.644205944,15175.68734,..,..,65.821,63.488,68.494,..,..,..,..,1.267902916,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Georgia,GEO,10.88570195,17013.56632,..,..,71.694,66.803,76.681,..,..,..,..,2.813240298,..,305000,..,13.5,..,..,..,..,..,..,..
2021,YR2021,Germany,DEU,2.583557475,58290.73692,..,..,80.90097561,78.54,83.38,..,..,..,..,0.62673737,0.833247865,..,..,..,21,..,..,..,..,..,..
2021,YR2021,Ghana,GHA,3.262282019,5971.125009,..,..,63.795,61.63,66.014,..,..,..,3.5,1.26816946,1.836565107,..,3.5,..,..,..,..,..,3.5,4,..
2021,YR2021,Gibraltar,GIB,..,..,..,..,79.329,77.108,81.701,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Greece,GRC,9.01910939,31493.8515,..,..,80.18292683,77.5,83,..,..,..,..,1.184799674,0.852052561,..,..,..,28.3,..,..,..,..,..,..
2021,YR2021,Greenland,GRL,..,..,..,..,71.14756098,69.65,72.72,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Guatemala,GTM,6.394084981,9806.82822,..,..,69.237,66.005,72.651,..,..,..,..,1.162870153,19.9903643,243000,..,..,..,..,..,..,..,..,..
2021,YR2021,Guinea,GIN,1.391141551,2900.668958,..,..,58.892,57.595,60.099,..,..,..,3,1.350077957,..,..,3,..,..,..,..,..,2.5,4,..
2021,YR2021,Haiti,HTI,-3.005803291,3153.12702,..,..,63.192,60.399,66.119,..,..,..,2,0.702990847,13.00712841,17000,2,..,..,..,..,..,1.5,2.5,..
2021,YR2021,Honduras,HND,10.81973307,6121.565844,..,..,70.123,67.894,72.534,..,..,..,3.5,1.741806638,38.34274689,247000,3,..,..,..,..,..,2.5,3.5,..
2021,YR2021,"Hong Kong SAR, China",HKG,7.317151727,65891.69471,..,..,85.49268293,83.2,87.9,..,..,..,..,0.378867124,0.306888506,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Hungary,HUN,7.56143244,36774.3376,..,..,74.46585366,71.1,78,..,..,..,..,1.148888627,0.772416611,..,..,..,19.4,..,..,..,..,..,..
2021,YR2021,Iceland,ISL,2.70550038,57981.95056,..,..,83.11707317,81.8,84.5,..,..,..,..,0.262858388,0.540051575,..,..,..,..,..,..,..,..,..,..
2021,YR2021,India,IND,7.818248962,7241.98423,..,..,67.24,65.756,68.886,..,..,..,..,3.440959314,2.936278893,506000,..,..,..,..,..,..,..,..,..
2021,YR2021,Indonesia,IDN,2.97337518,13027.30061,..,..,67.57,65.533,69.744,..,..,..,..,2.375943644,..,73000,..,..,..,..,..,..,..,..,..
2021,YR2021,"Iran, Islamic Rep.",IRN,3.965568691,16484.07536,..,..,73.875,71.246,76.808,..,..,..,..,8.623385901,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Iraq,IRQ,0.477552176,9846.0415,..,..,70.378,68.2,72.422,..,..,..,..,3.435101748,..,1187000,..,..,..,..,..,..,..,..,..
2021,YR2021,Ireland,IRL,12.50988246,105381.8446,..,..,82.10243902,80.2,84.1,..,..,..,..,0.438107476,0.441188916,..,..,..,20,..,..,..,..,..,..
2021,YR2021,Israel,ISR,6.884915876,43442.25636,..,..,82.5,80.5,84.6,..,..,..,..,0.560998912,1.943807339,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Italy,ITA,7.331699293,46385.26035,..,..,82.79512195,80.6,85.1,..,..,..,..,0.61284545,0.511475886,..,..,..,25.2,..,..,..,..,..,..
2021,YR2021,Jamaica,JAM,4.331480446,10542.73779,..,..,70.5,68.469,72.543,..,..,..,..,2.525862479,52.12727188,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Japan,JPN,2.125722232,42250.97246,..,..,84.44560976,81.47,87.57,..,..,..,..,0.884807901,0.228708942,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Jordan,JOR,0.21483166,10132.50388,..,..,74.256,72.128,76.773,..,..,..,..,2.443447093,1.022579497,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Kazakhstan,KAZ,2.953381361,28684.89806,..,..,70.23,66.33,74.03,..,..,..,..,5.039068264,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Kenya,KEN,5.448709326,5211.170533,..,..,61.427,58.935,64.09,..,..,..,3.5,1.028772442,5.274912955,190000,3.5,..,..,..,..,..,3.5,4,..
2021,YR2021,"Korea, Dem. People's Rep.",PRK,..,..,..,..,73.284,70.831,75.743,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,"Korea, Rep.",KOR,4.329207461,46875.29098,..,..,83.52682927,80.6,86.6,..,..,..,..,1.49052607,0.520932425,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Kosovo,XKX,10.99952741,13055.90078,..,..,76.806,74.151,79.553,..,..,..,3.5,4.190216802,..,16000,3,..,..,..,..,..,3.5,3.5,..
2021,YR2021,Kuwait,KWT,..,..,..,..,78.673,77.192,81.463,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Kyrgyz Republic,KGZ,1.878040359,5289.687125,..,..,71.9,67.9,76.1,..,..,..,3.5,5.427578313,..,..,3,..,..,..,..,..,3,3,..
2021,YR2021,Lao PDR,LAO,1.069380314,8620.647618,..,..,68.061,66.154,70.078,..,..,..,2.5,7.229113871,..,..,2.5,..,..,..,..,..,2.5,3.5,..
2021,YR2021,Latvia,LVA,4.949385195,34266.66467,..,..,73.28292683,68.6,78.2,..,..,..,..,0.818249418,3.041753672,..,..,..,26.1,..,..,..,..,..,..
2021,YR2021,Lebanon,LBN,-5.832367521,14256.68971,..,..,75.047,72.847,77.251,..,..,..,..,4.390112119,..,50,..,..,..,..,..,..,..,..,..
2021,YR2021,Lesotho,LSO,0.132493293,2521.530663,..,..,53.062,50.374,55.927,..,..,..,3.5,1.171316857,..,..,2.5,..,..,..,..,..,3,3.5,..
2021,YR2021,Liberia,LBR,2.847282103,1563.552927,..,..,60.747,59.411,62.072,..,..,..,3,1.751720811,..,..,3,..,..,..,..,..,2.5,3,..
2021,YR2021,Libya,LBY,29.78597286,24130.82983,..,..,71.911,69.63,74.396,..,..,..,..,6.092732071,..,160000,..,..,..,..,..,..,..,..,..
2021,YR2021,Liechtenstein,LIE,..,..,..,..,84.40243902,82.5,86.4,..,..,..,..,..,5.123016432,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Lithuania,LTU,5.755738526,43195.93726,..,..,74.33902439,69.9,79,..,..,..,..,0.808584369,2.583747047,..,..,..,23.4,..,..,..,..,..,..
2021,YR2021,Luxembourg,LUX,3.518686975,133363.6667,..,..,82.74878049,80.7,84.9,..,..,..,..,0.680518845,0.62566379,..,..,..,23.4,..,..,..,..,..,..
2021,YR2021,"Macao SAR, China",MAC,17.47372615,71185.65564,..,..,85.399,82.823,87.948,..,..,..,..,0.388631941,0.43693117,..,..,..,..,..,..,..,..,..,..
2021,YR2021,North Macedonia,MKD,4.338770567,18344.26907,..,..,74.53682927,72.41,76.77,..,..,..,..,2.525338829,..,110,..,..,..,..,..,..,..,..,..
2021,YR2021,Madagascar,MDG,1.909319693,1607.935225,..,..,64.485,62.234,66.87,..,..,..,3,1.372997761,..,2800,2.5,..,..,..,..,..,2.5,3,..
2021,YR2021,Malawi,MWI,0.102880347,1638.152251,..,..,62.904,59.493,66.469,..,..,..,3.5,0.562698176,..,..,2.5,..,..,..,..,..,3,3.5,..
2021,YR2021,Malaysia,MYS,1.944118177,28929.4742,..,..,74.884,72.659,77.362,..,..,..,..,2.914376179,0.723777076,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Maldives,MDV,39.83716018,20615.37308,..,..,79.918,79.082,81.019,..,..,..,4,1.965315867,..,..,3,..,..,..,..,..,3,3.5,..
2021,YR2021,Mali,MLI,-0.15090208,2329.706181,..,..,58.941,57.618,60.331,..,..,..,3,1.59654298,..,326000,2.5,..,34.7,..,..,..,2.5,3,..
2021,YR2021,Malta,MLT,9.616240939,48906.66314,..,..,82.86097561,81.3,84.5,..,..,..,..,0.354312737,0.3796882,..,..,..,20.3,..,..,..,..,..,..
2021,YR2021,Mauritania,MRT,-0.137867842,5830.817088,..,..,64.364,62.666,66.098,..,..,..,3,1.891428659,..,..,3,..,..,..,..,..,3,3,..
2021,YR2021,Mauritius,MUS,3.677399763,23035.283,..,..,73.6802439,70.29,77.24,..,..,..,..,1.369885739,2.617570287,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Mexico,MEX,4.136372212,19578.40381,..,..,70.213,66.056,74.864,..,..,..,..,1.486218073,28.17565299,379000,..,..,..,..,..,..,..,..,..
2021,YR2021,Moldova,MDA,14.81298608,15390.46583,..,..,68.846,64.443,73.547,..,..,..,..,2.818985785,..,..,..,4.3,..,..,..,..,..,..,..
2021,YR2021,Monaco,MCO,22.33551132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Mongolia,MNG,0.014148861,12818.87945,..,..,70.975,66.537,75.696,..,..,..,..,7.359585554,6.153326866,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Montenegro,MNE,12.81476241,23440.43799,..,..,73.82439024,70.8,77,..,..,..,..,1.759133139,2.389073334,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Morocco,MAR,6.790377381,8852.914063,..,..,74.042,71.893,76.398,..,..,..,..,2.172823626,1.931137967,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Mozambique,MOZ,-0.504357259,1347.720024,..,..,59.325,56.204,62.432,..,..,..,3,2.51810317,..,735000,3,..,..,..,..,..,2,3.5,..
2021,YR2021,Myanmar,MMR,-18.48495937,4430.222427,..,..,65.672,62.546,69.001,..,..,..,2,2.766052205,28.43781548,649000,2,..,..,..,..,..,1.5,2,..
2021,YR2021,Namibia,NAM,0.990403649,10038.73827,..,..,59.269,55.721,62.985,..,..,..,..,1.505520106,12.44985229,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Nepal,NPL,1.864680626,4209.759393,..,..,68.45,66.574,70.362,..,..,..,3,2.020062592,..,..,2.5,..,..,..,..,..,3,3.5,..
2021,YR2021,Netherlands,NLD,4.315704495,63757.84759,..,..,81.46097561,79.9,83.1,..,..,..,..,0.639232573,0.651365463,..,..,..,16.6,..,..,..,..,..,..
2021,YR2021,New Caledonia,NCL,..,..,..,..,79.12734146,75.361,83.082,..,..,..,..,..,..,150,..,..,..,..,..,..,..,..,..
2021,YR2021,New Zealand,NZL,3.058028016,47286.2378,..,..,82.20731707,80.5,84,..,..,..,..,0.610311207,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Nicaragua,NIC,8.819856485,6194.70035,..,..,73.837,70.836,76.803,..,..,..,3.5,1.890835704,11.00643161,..,2.5,..,..,..,..,..,2.5,2.5,..
2021,YR2021,Niger,NER,-2.302896272,1303.567363,..,..,61.576,60.407,62.794,..,..,..,3,0.647140993,..,224000,3,..,..,..,..,..,3,3,..
2021,YR2021,Nigeria,NGA,1.182828223,5407.979457,..,..,52.676,52.285,53.07,..,..,..,4,1.234470876,..,3228000,2.5,..,62.9,..,..,..,3,3.5,..
2021,YR2021,Norway,NOR,3.326892341,80554.98108,..,..,83.16341463,81.7,84.7,..,..,..,..,0.315010674,0.536736763,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Oman,OMN,3.615164617,37676.0574,..,..,72.541,70.984,74.716,..,..,..,..,4.284628723,0.243337475,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Pakistan,PAK,4.551848476,5748.005952,..,..,66.098,63.787,68.623,..,..,..,3.5,2.619530459,3.978788154,104000,3,..,..,..,..,..,3,3,..
2021,YR2021,Palau,PLW,-13.58337032,15144.56896,..,..,..,..,..,..,..,..,..,4.057350815,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Panama,PAN,13.82843564,31900.94175,..,..,76.223,73.05,79.594,..,..,..,..,0.891859632,12.73192383,..,..,21.5,..,..,..,..,..,..,..
2021,YR2021,Papua New Guinea,PNG,-1.714148047,4040.039446,..,..,65.351,62.948,68.415,..,..,..,2.5,1.322293665,..,24000,2.5,..,..,..,..,..,2.5,2,..
2021,YR2021,Paraguay,PRY,2.780844587,15037.18964,..,..,70.262,67.434,73.385,..,..,..,..,1.055565916,7.831380386,..,..,17,..,..,..,..,..,..,..
2021,YR2021,Peru,PER,11.96870845,13748.53362,..,..,72.377,70.121,74.746,..,..,..,..,1.210354137,..,60000,..,15.9,..,..,..,..,..,..,..
2021,YR2021,Philippines,PHL,4.135108744,8892.789346,..,..,69.266,67.172,71.482,..,..,..,..,1.564390128,..,108000,..,11.7,..,..,..,..,..,..,..
2021,YR2021,Poland,POL,7.277814545,38134.83339,..,..,75.60243902,71.7,79.7,..,..,..,..,1.996482447,0.712649985,..,..,..,16.8,..,..,..,..,..,..
2021,YR2021,Portugal,PRT,5.195667577,36047.09967,..,..,81.07317073,78,84.3,..,..,..,..,0.758747198,0.796882208,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Puerto Rico,PRI,0.758705371,35850.32193,..,..,80.162,75.865,84.522,..,..,..,..,0.077341511,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Qatar,QAT,4.317368696,102018.1159,..,..,79.272,78.314,80.937,..,..,..,..,2.31156544,0.334792159,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Romania,ROU,5.899213005,36109.75069,..,..,72.96097561,69.4,76.7,..,..,..,..,1.10038787,1.262380643,..,..,..,34.4,..,..,..,..,..,..
2021,YR2021,Russian Federation,RUS,5.177234865,32966.35938,..,..,69.36121951,64.21,74.77,..,..,..,..,4.398095674,6.799319558,470,..,..,..,..,..,..,..,..,..
2021,YR2021,Rwanda,RWA,8.285556163,2459.707347,..,..,66.072,63.798,68.164,..,..,..,4,0.624729423,..,..,4,..,..,..,..,..,3.5,4.5,..
2021,YR2021,Saudi Arabia,SAU,3.375072577,48710.94768,..,..,76.936,75.59,78.771,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Senegal,SEN,3.295473496,3840.032959,..,..,67.093,64.752,69.284,..,..,..,3.5,1.889941899,..,8400,3.5,..,..,..,..,..,3.5,3.5,..
2021,YR2021,Serbia,SRB,8.569652351,21647.3051,..,..,72.73073171,69.96,75.64,..,..,..,..,3.485712689,1.055261655,..,..,..,28.4,..,..,..,..,..,..
2021,YR2021,Sierra Leone,SLE,1.796879524,1773.899246,..,..,60.062,58.758,61.354,..,..,..,3,1.035509967,..,5500,3,..,..,..,..,..,3,3.5,..
2021,YR2021,Singapore,SGP,12.19672081,116486.4732,..,..,83.44146341,81.1,85.9,..,..,..,..,0.600388862,0.10099207,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Slovak Republic,SVK,3.233295248,33426.97998,..,..,74.71463415,71.3,78.3,..,..,..,..,1.131557939,1.009614837,..,..,..,15.6,..,..,..,..,..,..
2021,YR2021,Slovenia,SVN,7.92052575,43815.93884,..,..,80.87560976,77.9,84,..,..,..,..,0.971117703,0.424646582,..,..,..,13.2,..,..,..,..,..,..
2021,YR2021,Somalia,SOM,0.826441533,1248.812487,..,..,55.28,53.246,57.414,..,..,..,2.5,0.417209368,..,2968000,2,..,..,..,..,..,1.5,2,..
2021,YR2021,South Africa,ZAF,3.870315287,14624.41517,..,..,62.341,59.458,64.999,..,..,..,..,4.639773852,41.86572812,..,..,..,..,..,..,..,..,..,..
2021,YR2021,South Sudan,SSD,..,..,..,..,54.975,53.429,56.472,..,..,..,1,..,..,1369000,1,..,..,..,..,..,1.5,1,..
2021,YR2021,Spain,ESP,5.408112942,40602.0702,..,..,83.17804878,80.3,86.2,..,..,..,..,0.673521083,0.610694289,..,..,..,27.8,..,..,..,..,..,..
2021,YR2021,Sri Lanka,LKA,2.221490166,14706.54132,..,..,76.399,73.11,79.502,..,..,..,..,1.270475312,..,12000,..,..,..,..,..,..,..,..,..
2021,YR2021,Sudan,SDN,-4.483619626,4065.976074,..,..,65.267,62.741,67.879,..,..,..,2.5,2.920815066,..,3175000,2,..,..,..,..,..,1.5,2,..
2021,YR2021,Suriname,SUR,-3.669022983,16222.6757,..,..,70.274,67.207,73.551,..,..,..,..,4.000117649,5.70976917,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Sweden,SWE,4.445903958,59237.61323,..,..,83.15609756,81.4,85,..,..,..,..,0.223623434,1.079573448,..,..,..,17.2,..,..,..,..,..,..
2021,YR2021,Switzerland,CHE,3.440503207,77140.07199,..,..,83.85121951,81.9,85.9,..,..,..,..,0.199764076,0.483235941,..,..,..,..,..,..,..,..,..,..
